,x1,x2
0,-0.8072803828978334,-2.538414225251411
1,-0.8845697162406017,-2.151457733695268
2,0.3286439376486583,-1.1347383594654996
3,-1.135058455127749,-2.036699853303467
4,0.2289469543237574,-0.5673727722903782
5,-0.29912597312135725,-1.0420166885704973
6,0.1040027179488114,-0.38675546374084924
7,1.4572595782354694,-0.5239623051746343
8,-0.4234115760250046,-1.6210903879316634
9,0.561479161254393,-1.573420741865935
10,-0.5446225036520854,-2.5313568672443996
11,-0.9183159348702356,-1.102502048491355
12,-0.6848881920271955,-1.3747740975694247
13,0.15086095348691447,-1.6410207466969517
14,1.6974448702317444,-1.3797162285581872
15,0.8523793116777785,-2.4225643160688977
16,0.8440057211531649,-2.170158799710534
17,2.832370624943559,-1.7556573292528344
18,0.8937163661091061,-0.5235267278926954
19,-0.5406743483882336,-1.2814238610653246
20,-0.08033722803424048,-0.5974485297878468
21,-1.3723957271514153,-0.05307614315109488
22,-0.10758322914996855,-1.7963172221664483
23,0.9241385909358385,-1.1281125724207037
24,-0.1696011042927308,-0.780604078166938
25,-1.4902521865267113,-1.9338498608028754
26,-0.16985288849913738,-2.2054476480459235
27,-2.3267875412618753,-0.8979817999418458
28,0.1713852107342238,-2.6171482736801153
29,-0.07560556974017163,-1.9510352696981383
30,-0.39303695828447016,-2.4491954364321087
31,-0.7263886324586718,-2.0731840359945775
32,-0.26297874749786504,-0.16893299939492246
33,1.557141378959052,-2.612831012962281
34,-2.6822933732065803,-0.5979750194600636
35,-0.26477172874245836,-0.6035620051668149
36,-1.711643325612121,-1.3804266013033404
37,0.18606902886249932,-0.9620212933494231
38,0.6196117669594862,-1.781422773948634
39,-1.8054223470717048,-1.6092871374970519
40,-0.4504094824483622,-2.9268131889751725
41,-0.5146929032461535,-1.9418083329515268
42,-0.8653262132519857,-0.9774824371167251
43,0.29159402822367025,1.4913421813110865
44,1.3852854746295529,-1.6582577898358055
45,0.023465999201776742,-1.0988543738506276
46,0.4040582662886733,-2.4597770564691133
47,0.29696685254375765,-1.8177207253697025
48,0.8965984825451513,-1.3915261231844258
49,0.59480569018423,-0.5267350344976112
50,-1.5367420421924431,-1.9271079753663714
51,-0.22289408088939733,-3.8918886665236547
52,0.17274842669712887,-0.17011911454487305
